24.26	0.005350229
24.28	0.001688445
24.3	0.005289041
24.32	0.01096041
24.34	0.009104171
24.36	0.001239984
24.38	-0.001452767
24.4	0.003616659
24.42	0.006513584
24.44	0.004137061
24.46	0.001209761
24.48	0.000138808
24.5	0.000138917
24.52	-0.00281901
24.54	-0.006694923
24.56	-0.0067561
24.58	-0.007582209
24.6	-0.00763317
24.62	-0.006847677
24.64	-0.008857032
24.66	-0.01123357
24.68	-0.01132529
24.7	-0.007938853
24.72	-0.003705769
24.74	-0.003216059
24.76	-0.003980969
24.78	-0.005102859
24.8	-0.007938404
24.82	-0.008519765
24.84	-0.005225091
24.86	-0.002572993
24.88	-0.004072287
24.9	-0.004531219
24.92	-0.002939921
24.94	-0.005010408
24.96	-0.008151967
24.98	-0.009314732
25	-0.01007964
25.02	-0.006203663
25.04	0.004231044
25.06	0.009871797
25.08	0.006607951
25.1	0.005628818
25.12	0.007883156
25.14	0.004802895
25.16	0.00056995
25.18	0.001151383
25.2	0.005476271
25.22	0.009719577
25.24	0.0118209
25.26	0.01203525
25.28	0.01039322
25.3	0.00749656
25.32	0.00337582
25.34	0.001998917
25.36	0.001366596
25.38	-0.000530489
25.4	-0.001927827
25.42	-0.002447938
25.44	-0.002600875
25.46	-0.002202995
25.48	0.000816279
25.5	0.003131832
25.52	0.00178555
25.54	0.001183862
25.56	0.002887342
25.58	0.001367775
25.6	-0.0087302
25.62	-0.0188282
25.64	-0.01901168
25.66	-0.01300385
25.68	-0.006659326
25.7	-0.004221444
25.72	-0.006261313
25.74	-0.005373896
25.76	0.003683812
25.78	0.01185412
25.8	0.01514888
25.82	0.01530203
25.84	0.01012059
25.86	0.002582887
25.88	0.002950136
25.9	0.008193028
25.92	0.008958207
25.94	0.007101912
25.96	0.01015177
25.98	0.01536412
26	0.0108457
26.02	0.001523037
26.04	-0.001955121
26.06	-0.003332009
26.08	-0.006228762
26.1	-0.003882714
26.12	0.003961181
26.14	0.01148891
26.16	0.01493671
26.18	0.01262152
26.2	0.004594248
26.22	-0.004555018
26.24	-0.009797837
26.26	-0.009491787
26.28	-0.005891074
26.3	-0.000740002
26.32	0.006369526
26.34	0.0106945
26.36	0.007410271
26.38	2.56E-05
26.4	-0.006930687
26.42	-0.0115002
26.44	-0.01375432
26.46	-0.01387668
